# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = sir_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = sir.data.R
# init = 2 (Default)
# random
#   seed = 5069125
# output
#   file = 1.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta,gamma,xi,delta,y.1.1,y.2.1,y.3.1,y.4.1,y.5.1,y.6.1,y.7.1,y.8.1,y.9.1,y.10.1,y.11.1,y.12.1,y.13.1,y.14.1,y.15.1,y.16.1,y.17.1,y.18.1,y.19.1,y.20.1,y.1.2,y.2.2,y.3.2,y.4.2,y.5.2,y.6.2,y.7.2,y.8.2,y.9.2,y.10.2,y.11.2,y.12.2,y.13.2,y.14.2,y.15.2,y.16.2,y.17.2,y.18.2,y.19.2,y.20.2,y.1.3,y.2.3,y.3.3,y.4.3,y.5.3,y.6.3,y.7.3,y.8.3,y.9.3,y.10.3,y.11.3,y.12.3,y.13.3,y.14.3,y.15.3,y.16.3,y.17.3,y.18.3,y.19.3,y.20.3,y.1.4,y.2.4,y.3.4,y.4.4,y.5.4,y.6.4,y.7.4,y.8.4,y.9.4,y.10.4,y.11.4,y.12.4,y.13.4,y.14.4,y.15.4,y.16.4,y.17.4,y.18.4,y.19.4,y.20.4
30680.7,0.978163,0.228122,3,7,0,-30680.1,1.0939,0.19315,9.34357,0.353595,9551.59,9092.64,8513.54,7837.7,7118.71,6423.58,5808.96,5305.23,4916.21,4628.6,4422.4,4277.64,4177.45,4108.75,4061.95,4030.21,4008.73,3994.24,3984.46,3977.88,232.275,318.904,406.862,480.193,518.935,511.929,463.317,389.023,307.348,231.719,168.769,119.916,83.7358,57.7723,39.5315,26.8983,18.2326,12.3268,8.31947,5.60829,216.135,588.459,1079.59,1682.11,2362.36,3064.49,3727.73,4305.74,4776.44,5139.68,5408.83,5602.44,5738.82,5833.48,5898.52,5942.89,5973.03,5993.44,6007.22,6016.51,5533.14,7523.03,9824.54,11941.7,13350.3,13650.6,12791.6,11080.5,8985.42,6915.4,5115.8,3676.53,2588.19,1795.86,1233.67,841.687,571.572,386.913,261.351,176.281
30683.4,0.865219,0.332103,2,3,0,-30680,1.06837,0.193165,9.7058,0.355814,9561.2,9106.37,8526.39,7843.29,7111.5,6401.13,5772.36,5257.8,4861.71,4570.18,4362.2,4216.95,4116.95,4048.76,4002.54,3971.35,3950.36,3936.27,3926.81,3920.47,227.577,315.657,406.848,484.531,527.295,522.45,473.613,397.374,313.146,235.202,170.535,120.575,83.7666,57.4943,39.1374,26.4927,17.8657,12.0174,8.06968,5.41259,211.221,577.973,1066.76,1672.18,2361.2,3076.42,3754.03,4344.83,4825.14,5194.62,5467.27,5662.47,5799.28,5893.75,5958.32,6002.16,6031.77,6051.72,6065.12,6074.12,5575.22,7663.37,10110.3,12403.4,13970.8,14358.2,13487.7,11683.6,9455.85,7252.98,5342.63,3821.16,2676.39,1847.44,1262.51,856.893,578.901,389.872,262.014,175.838
30682.8,0.84634,0.383503,4,15,0,-30681.8,1.07075,0.18747,9.71833,0.363361,9565.56,9113.92,8532.11,7840.33,7093.48,6364.6,5717.75,5188.27,4781.29,4482.46,4269.9,4121.91,4020.34,3951.27,3904.6,3873.2,3852.12,3838,3828.56,3822.24,228.845,320.676,417.829,502.86,552.345,551.308,502.325,422.699,333.486,250.433,181.378,128.024,88.7573,60.7798,41.2733,27.8686,18.7457,12.577,8.4237,5.63548,205.596,565.408,1050.06,1656.81,2354.18,3084.1,3779.92,4389.03,4885.23,5267.11,5548.72,5750.06,5890.91,5987.95,6054.12,6098.94,6129.13,6149.42,6163.02,6172.12,5491.9,7623.5,10162,12592.7,14312.5,14816.8,13990.3,12155.6,9849.78,7553.9,5558.06,3968.32,2773.55,1910.01,1302.03,881.468,593.968,398.984,267.442,179.015
30683.1,0.778694,0.425757,4,15,0,-30681.8,1.00475,0.203166,11.1741,0.373919,9591.87,9164.83,8618.35,7971.32,7272.95,6588.72,5977.06,5471.65,5079.26,4788.33,4579.57,4433.08,4331.84,4262.59,4215.54,4183.71,4162.25,4147.81,4138.11,4131.6,205.676,284.676,367.317,438.694,479.535,477.784,435.754,367.778,291.385,219.878,160.052,113.538,79.0981,54.4209,37.1239,25.178,17.0091,11.4602,7.70776,5.17779,202.458,550.496,1014.33,1589.98,2247.52,2933.49,3587.19,4160.57,4629.36,4991.79,5260.38,5453.38,5589.06,5682.99,5747.34,5791.11,5820.74,5840.73,5854.18,5863.23,5531.82,7613.89,10042.2,12332.1,13923.3,14358.7,13543.4,11781.7,9574.04,7370.64,5446.89,3906.72,2743.08,1897.63,1299.37,883.52,597.909,403.327,271.481,182.469
30682.9,0.354865,0.412484,3,7,0,-30679.6,1.00619,0.196336,11.7413,0.398982,9602.5,9179.51,8625.18,7955.7,7223.02,6500.52,5855.18,5325.55,4918.66,4620.77,4409.83,4263.77,4164.15,4096.85,4051.69,4021.51,4001.4,3988.02,3979.13,3973.23,204.032,289.24,382.307,466.273,517.796,520.739,476.253,400.854,315.439,235.803,169.787,119.054,81.9603,55.7213,37.5629,25.1784,16.813,11.1986,7.44646,4.94594,193.463,531.246,992.517,1578.02,2259.19,2978.74,3668.56,4273.6,4765.9,5143.43,5420.39,5617.17,5753.89,5847.43,5910.75,5953.31,5981.79,6000.78,6013.42,6021.82,5388.72,7609.19,10272.8,12876,14766.2,15371.8,14540.8,12613.7,10177.7,7758.36,5668.19,4016.28,2785.27,1903.16,1287.37,864.923,578.454,385.688,256.638,170.537
30682.8,0.918206,0.172152,4,31,0,-30678.5,1.0331,0.197122,9.1834,0.318212,9553.97,9090.36,8504.8,7819.99,7089.69,6381.88,5754.66,5239.73,4841.59,4547.04,4335.8,4187.51,4084.9,4014.58,3966.7,3934.24,3912.29,3897.49,3887.51,3880.8,229.882,316.595,404.302,477.724,516.917,510.521,462.427,388.443,306.903,231.322,168.4,119.581,83.4446,57.5299,39.3366,26.7457,18.1157,12.2387,8.25394,5.56003,216.151,593.05,1090.9,1702.28,2393.39,3107.6,3782.91,4371.82,4851.51,5221.64,5495.8,5692.91,5831.65,5927.89,5993.96,6039.02,6069.59,6090.27,6104.23,6113.64,5923.67,8053.96,10546.9,12868,14451,14849,13982.4,12165.1,9900.63,7640.67,5663.14,4074.78,2870.39,1992.11,1368.39,933.328,633.529,428.626,289.355,195.045
30684.8,0.978798,0.220797,3,7,0,-30682.2,1.00232,0.203191,10.3917,0.344281,9578.2,9136.84,8575.71,7915.31,7206.45,6515.18,5899.35,5391.63,4997.88,4706.04,4496.56,4349.47,4247.72,4178.04,4130.64,4098.54,4076.87,4062.27,4052.45,4045.84,213.277,294.164,377.37,448.074,487.136,483.129,439.079,369.699,292.502,220.596,160.582,113.969,79.4612,54.7246,37.3727,25.377,17.165,11.58,7.79849,5.24561,208.526,569,1046.92,1636.62,2306.41,3001.69,3661.57,4238.67,4709.62,5073.36,5342.86,5536.56,5672.82,5767.24,5831.99,5876.08,5905.96,5926.15,5939.76,5948.91,5767.33,7888.28,10360.5,12674.8,14266.1,14681.6,13834.2,12034.5,9786.53,7543.22,5582.47,4010.18,2820.16,1953.98,1339.99,912.483,618.399,417.739,281.573,189.511
30685,0.873983,0.318285,3,15,0,-30684,1.01486,0.19651,10.2115,0.350533,9578.41,9138.13,8574.62,7907.11,7186.68,6481.29,5851.41,5331.71,4928.81,4630.5,4416.66,4266.73,4163.18,4092.36,4044.25,4011.72,3989.78,3975.02,3965.1,3958.44,216.926,301.322,389.507,466.029,510.26,509.119,464.854,392.67,311.298,235.011,171.127,121.429,84.6161,58.2302,39.7306,26.9511,18.2104,12.2718,8.25513,5.54648,204.663,560.549,1035.88,1626.86,2303.06,3009.59,3683.74,4275.62,4759.89,5134.49,5412.22,5611.84,5752.21,5849.41,5916.02,5961.33,5992.01,6012.71,6026.65,6036.02,5663.69,7794.54,10310.1,12703.4,14394.1,14898.7,14101.8,12305.9,10026.5,7735.62,5726.25,4112.4,2890.33,2000.98,1370.93,932.591,631.344,426.01,286.823,192.825
30682.4,0.9705,0.372323,3,7,0,-30682.2,1.08246,0.186942,11.0051,0.422178,9590.3,9164.34,8608.76,7940.48,7211.09,6492.62,5850.5,5322.38,4915.33,4616.08,4403.17,4254.99,4153.38,4084.36,4037.78,4006.48,3985.5,3971.47,3962.09,3955.83,214.793,303.078,399.276,485.997,539.572,543.59,498.951,422.094,334.163,251.438,182.265,128.66,89.1573,61.0036,41.3815,27.9078,18.7475,12.5609,8.40105,5.61225,194.903,532.585,991.963,1573.52,2249.34,2963.79,3650.55,4255.52,4750.5,5132.48,5414.57,5616.35,5757.47,5854.64,5920.84,5965.61,5995.75,6015.97,6029.51,6038.55,5062.96,7114.31,9561.58,11940.3,13660.4,14210.5,13457,11705.9,9483.96,7266.09,5338.5,3805.2,2654.94,1825.18,1242.1,839.512,564.787,378.784,253.509,169.429
30682.4,0.0606721,0.524931,3,11,0,-30679.3,1.10138,0.182463,10.2293,0.405094,9577.37,9140.7,8573.01,7892.14,7151.05,6422.82,5773.21,5239.6,4828.58,4526.43,4311.37,4161.6,4058.77,3988.85,3941.6,3909.8,3888.46,3874.16,3864.6,3858.2,224.65,316.677,416.364,505.885,560.869,564.576,518.111,438.474,347.431,261.737,190,134.328,93.2348,63.8982,43.4163,29.3282,19.7338,13.2431,8.87162,5.93611,197.984,542.62,1010.62,1601.98,2288.09,3012.6,3708.68,4321.92,4823.99,5211.83,5498.63,5704.08,5847.99,5947.25,6014.98,6060.87,6091.81,6112.59,6126.53,6135.86,5122.64,7174.34,9629.34,12013.6,13738.8,14295.9,13550.3,11804.1,9580.74,7354.82,5414.74,3867.35,2703.61,1862.15,1269.58,859.601,579.297,389.169,260.89,174.647
30682.5,0.996012,0.126165,5,31,0,-30680.5,1.07161,0.192922,10.8125,0.401791,9583.03,9150.17,8592.02,7927.79,7209.41,6506.49,5880.69,5366.67,4970.26,4678.33,4470.17,4324.94,4225.09,4157.1,4111.11,4080.13,4059.32,4045.37,4036.03,4029.78,215.349,300.67,391.419,470.876,517.252,516.573,471.127,396.921,313.549,235.756,170.949,120.792,83.8249,57.4531,39.0464,26.3852,17.7609,11.9246,7.99224,5.35041,201.616,549.157,1016.56,1601.33,2273.34,2976.94,3648.19,4236.41,4716.19,5085.91,5358.88,5554.27,5691.09,5785.44,5849.84,5893.48,5922.92,5942.7,5955.98,5964.87,5235.2,7274.58,9671.14,11949.2,13540.2,13976.4,13162.2,11411.1,9231.06,7071.24,5199.35,3711.06,2593.7,1786.5,1218.26,825.12,556.284,373.877,250.76,167.95
30685.4,0.999964,0.187187,4,15,0,-30681.9,1.0305,0.195894,10.2882,0.360397,9577.44,9136.96,8572.84,7904.73,7184.24,6479.8,5851.93,5334.9,4934.86,4639.19,4427.59,4279.45,4177.26,4107.46,4060.1,4028.11,4006.55,3992.07,3982.34,3975.81,217.511,302.243,390.92,467.733,511.836,510.135,465.106,392.244,310.447,233.997,170.137,120.561,83.905,57.6725,39.3062,26.6348,17.9781,12.1032,8.13376,5.45968,205.053,560.798,1036.24,1627.54,2303.93,3010.06,3682.96,4272.85,4754.7,5126.82,5402.28,5599.99,5738.84,5834.87,5900.59,5945.26,5975.47,5995.83,6009.53,6018.73,5575.23,7683.45,10165.6,12519.8,14169.4,14639.3,13824.6,12033.9,9780.58,7528.38,5561.22,3986.53,2797.31,1933.78,1323.16,899.018,607.935,409.778,275.613,185.105
30684,0.896871,0.278815,2,7,0,-30682.7,1.05004,0.196827,10.2695,0.365757,9571.97,9126.16,8556.23,7883.35,7160.77,6457.76,5834.32,5323.4,4929.76,4639.89,4433.09,4288.7,4189.33,4121.61,4075.76,4044.83,4024.04,4010.09,4000.74,3994.48,219.61,304.778,393.435,469.277,511.39,507.219,460.097,386.116,304.229,228.405,165.5,116.924,81.1598,55.6542,37.8491,25.5961,17.2445,11.5883,7.77404,5.20927,208.417,569.06,1050.33,1647.37,2327.84,3035.02,3705.58,4290.48,4766.01,5131.71,5401.41,5594.38,5729.51,5822.73,5886.39,5929.57,5958.71,5978.32,5991.49,6000.31,5541.74,7635.91,10084.6,12382.4,13955.4,14345.3,13473,11664.2,9432.32,7227.61,5318.11,3799.32,2658.11,1832.8,1251.15,848.291,572.499,385.171,258.597,173.373
30684.3,0.574418,0.339662,3,15,0,-30681.8,1.0368,0.197409,10.7331,0.378241,9583.43,9149.52,8593.08,7933.53,7221.82,6525.66,5905,5393.87,4998.39,4706.15,4497.05,4350.71,4249.81,4180.92,4134.19,4102.65,4081.41,4067.13,4057.56,4051.14,213.082,295.971,383.062,458.557,501.92,500.253,456,384.422,304.113,229.101,166.484,117.905,82.0102,56.3382,38.3753,25.9896,17.5331,11.7973,7.92389,5.31598,203.492,554.511,1023.86,1607.91,2276.26,2974.09,3639,4221.71,4697.5,5064.75,5336.47,5531.38,5668.18,5762.74,5827.43,5871.36,5901.06,5921.07,5934.52,5943.55,5445.61,7517.45,9944.77,12240.5,13838.4,14275.6,13456.8,11691.3,9484.51,7288.12,5375.76,3848.67,2697.64,1863.14,1273.78,864.832,584.427,393.686,264.633,177.629
30683.7,0.997857,0.223405,4,15,0,-30682.1,0.943017,0.210437,11.103,0.332511,9592.06,9155.29,8594.75,7929.62,7211.25,6508.14,5881.17,5365.02,4966.04,4671.64,4461.41,4314.63,4213.68,4144.95,4098.48,4067.2,4046.2,4032.14,4022.73,4016.44,203.118,282.652,365.549,436.948,477.18,474.126,430.543,361.403,284.605,213.425,154.4,108.88,75.4235,51.6122,35.0254,23.6358,15.8896,10.655,7.13271,4.76938,204.82,562.058,1039.71,1633.43,2311.57,3017.74,3688.29,4273.58,4749.36,5114.94,5384.19,5576.49,5710.9,5803.43,5866.49,5909.17,5937.91,5957.21,5970.14,5978.79,6025.14,8322.96,11029.9,13603.1,15409.1,15923.3,15028,13062.4,10593,8130.61,5986.35,4275.9,2989.09,2058.43,1403,949.576,639.65,429.505,287.781,192.545
30684.4,0.453147,0.32935,3,7,0,-30680.1,0.953925,0.211078,11.3383,0.343554,9592.51,9156.04,8595.12,7929.47,7211.24,6509.7,5885.86,5373.9,4979.43,4689.27,4482.68,4338.83,4240.16,4173.16,4127.95,4097.6,4077.27,4063.68,4054.61,4048.56,202.299,281.776,364.791,436.072,475.744,471.757,427.229,357.507,280.626,209.772,151.298,106.386,73.4976,50.1657,33.9606,22.8634,15.3353,10.2603,6.85346,4.57274,205.187,562.185,1040.09,1634.46,2313.02,3018.55,3686.91,4268.6,4739.95,5100.96,5366.02,5554.78,5686.34,5776.68,5838.09,5879.54,5907.4,5926.06,5938.54,5946.87,5942.25,8228.11,10912,13452.3,15213.7,15677.9,14742.6,12761.7,10305.4,7877.62,5778.05,4112.77,2865.95,1967.9,1337.68,903.074,606.861,406.543,271.782,181.44
30685.1,0.854594,0.17292,3,11,0,-30681,0.994818,0.203502,10.6448,0.349051,9582.98,9144.67,8585.01,7923.92,7212.34,6517.25,5897.73,5387.24,4991.85,4699.32,4489.75,4342.92,4241.57,4172.31,4125.3,4093.53,4072.13,4057.74,4048.08,4041.6,210.681,291.685,375.706,447.689,488.047,484.841,440.886,371.077,293.266,220.818,160.439,113.633,79.0576,54.3289,37.0222,25.0849,16.9312,11.3981,7.65979,5.14154,206.341,563.647,1039.28,1628.39,2299.62,2997.91,3661.39,4241.68,4714.88,5079.87,5349.81,5543.45,5679.38,5773.36,5837.68,5881.38,5910.94,5930.86,5944.26,5953.26,5752.36,7903.36,10420.3,12791.2,14434.5,14878.5,14026.7,12196.2,9905.88,7621.97,5629.27,4034.94,2831.18,1957.18,1339.18,909.918,615.317,414.763,278.971,187.364
30684.8,0.994274,0.194249,5,31,0,-30683.3,1.03768,0.196361,9.94694,0.348863,9568.22,9117.73,8542.63,7864.09,7135.61,6426.71,5797.71,5281.84,4884.04,4590.84,4381.47,4235.17,4134.4,4065.66,4019.07,3987.63,3966.48,3952.27,3942.74,3936.35,222.295,308.495,397.859,474.273,516.753,512.673,465.324,390.823,308.225,231.63,168,118.803,82.5402,56.6513,38.5606,26.0994,17.5981,11.8356,7.94631,5.32895,209.487,573.773,1059.52,1661.63,2347.63,3060.62,3736.97,4327.34,4807.74,5177.53,5450.53,5646.03,5783.06,5877.69,5942.37,5986.27,6015.92,6035.89,6049.31,6058.32,5678.89,7809.65,10312,12667.4,14292.5,14717.4,13852.4,12021,9743.46,7482.19,5516.01,3947.33,2765.69,1909.42,1304.94,885.68,598.306,402.898,270.733,181.662
30683.9,0.744072,0.28314,4,15,0,-30682.3,1.02029,0.197885,10.9613,0.380012,9590.73,9164.25,8616.62,7965.95,7261.38,6569.29,5949.43,5436.68,5038.36,4742.96,4530.98,4382.22,4279.42,4209.09,4161.3,4128.97,4107.17,4092.5,4082.64,4076.02,209.026,290.359,376.21,451.312,495.519,495.749,453.757,384.095,305.011,230.562,168.049,119.328,83.1932,57.271,39.0857,26.5181,17.92,12.0771,8.12467,5.45908,200.239,545.387,1007.17,1582.74,2243.1,2934.97,3596.81,4179.22,4656.63,5026.47,5300.98,5498.45,5637.39,5733.64,5799.62,5844.51,5874.91,5895.42,5909.24,5918.52,5432.41,7499.6,9928.07,12240.1,13873.9,14360.4,13588.3,11851.8,9650.72,7441.28,5505.53,3952.26,2776.91,1922.03,1316.63,895.564,606.236,409.051,275.398,185.142
30683.2,0.662099,0.257998,3,11,0,-30679.9,1.09819,0.183934,9.40577,0.369696,9561.68,9113.5,8540.06,7861.29,7129.62,6414.43,5776.98,5251.88,4845.28,4544.37,4328.65,4177.29,4072.61,4000.91,3952.11,3919.04,3896.69,3881.62,3871.47,3864.64,232.593,323.45,418.867,502.171,551.063,551.185,504.614,427.483,339.916,257.4,188.001,133.8,93.508,64.5307,44.15,30.0289,20.3429,13.7441,9.26894,6.24325,205.722,563.053,1041.07,1636.54,2319.32,3034.38,3718.41,4320.63,4814.81,5198.23,5483.35,5688.91,5833.88,5934.56,6003.74,6050.93,6082.96,6104.63,6119.26,6129.12,5338.95,7347.93,9726.7,11992.3,13596,14080.3,13336.4,11649,9503.67,7344.31,5447.18,3920.49,2761.86,1916.67,1316.4,897.728,609.257,412.13,278.166,187.468
30685.3,0.999518,0.202051,4,15,0,-30682.9,1.00643,0.201363,10.7715,0.360574,9584.54,9147.99,8588.39,7925.3,7210.12,6510.99,5888.1,5375.53,4979.29,4686.75,4477.66,4331.48,4230.8,4162.14,4115.63,4084.27,4063.18,4049.02,4039.53,4033.18,210.844,292.96,378.872,453.037,495.165,492.672,448.229,377.112,297.732,223.859,162.377,114.799,79.7204,54.6821,37.1935,25.1544,16.9469,11.388,7.63921,5.11853,204.612,559.045,1032.74,1621.66,2294.71,2996.34,3663.67,4247.36,4722.98,5089.39,5359.96,5553.72,5689.48,5783.17,5847.17,5890.58,5919.88,5939.59,5952.83,5961.7,5647.21,7793.05,10311.2,12693.5,14352,14805.4,13954,12118.9,9825.86,7544.63,5559.76,3976.2,2783.85,1920.39,1311.32,889.224,600.166,403.788,271.088,181.738
30684.5,0.941107,0.295862,3,7,0,-30684.3,0.984004,0.205914,11.208,0.360842,9591.85,9160.78,8608.11,7953.01,7245.89,6553.86,5936.48,5427.74,5033.97,4742.96,4534.81,4389.22,4288.91,4220.5,4174.15,4142.9,4121.88,4107.78,4098.33,4092,204.693,284.116,367.181,438.812,479.422,476.88,433.787,364.917,288.069,216.565,157.061,111.021,77.0827,52.8623,35.9483,24.3072,16.3728,10.9998,7.3773,4.94201,203.457,555.105,1024.71,1608.18,2274.68,2969.26,3629.74,4207.35,4677.96,5040.47,5308.13,5499.76,5634.01,5726.64,5789.9,5832.8,5861.75,5881.22,5894.29,5903.06,5696.87,7860.88,10393.5,12787,14450.7,14902.1,14042,12193.3,9884.79,7588.77,5591.4,3998.12,2798.67,1930.22,1317.76,893.406,602.862,405.517,272.191,182.439
30682.6,0.427215,0.387797,4,15,0,-30680,1.09079,0.190371,9.80977,0.376033,9565.93,9122.29,8558.13,7894.24,7181.9,6487.63,5869.5,5360.08,4965.03,4672.09,4461.62,4313.62,4211.07,4140.7,4092.72,4060.15,4038.11,4023.22,4013.18,4006.41,225.987,311.82,400.844,477.142,520.26,517.69,472.185,399.077,316.956,239.941,175.302,124.85,87.3362,60.3386,41.3319,28.1477,19.0933,12.9169,8.7226,5.88308,208.082,565.888,1041.02,1628.62,2297.84,2994.68,3658.32,4240.84,4718.01,5087.97,5363.08,5561.53,5701.59,5798.97,5865.95,5911.7,5942.8,5963.86,5978.1,5987.71,5330.7,7294.62,9583.85,11727,13201,13587.8,12808.3,11149.9,9077.3,7007.38,5195.86,3740.67,2636.94,1831.65,1259.36,859.839,584.268,395.731,267.446,180.48
30682.6,0.954707,0.197687,4,15,0,-30680.2,1.01264,0.192124,11.1523,0.389889,9599.29,9179.05,8632.11,7973.94,7253.5,6540.23,5898.58,5367.13,4954.73,4649.71,4431.58,4279.1,4174.13,4102.61,4054.19,4021.57,3999.66,3984.96,3975.12,3968.54,207.915,292.601,384.441,467.504,519.577,524.905,483.728,411.084,326.943,247.07,179.801,127.368,88.541,60.7563,41.3233,27.938,18.8123,12.6331,8.46808,5.66934,192.796,528.353,983.449,1558.55,2226.92,2934.87,3617.7,4221.79,4718.33,5103.22,5388.62,5593.54,5737.33,5836.64,5904.48,5950.49,5981.53,6002.41,6016.41,6025.79,5350.1,7481.95,10037.3,12537.7,14380.9,15030.1,14321.1,12542.6,10230.5,7886.79,5826.25,4172.45,2923,2016.54,1376.6,933.036,629.333,423.1,283.826,190.118
30682.1,0.922696,0.265455,2,3,0,-30681.6,1.01827,0.192053,11.1256,0.387111,9593.87,9162.78,8597.84,7915.66,7169.54,6434.61,5779.13,5242.02,4830.03,4528.78,4315.68,4168.25,4067.72,3999.85,3954.3,3923.87,3903.59,3890.11,3881.15,3875.2,211.167,299.894,396.765,484.294,538.134,541.405,495.255,416.881,328.057,245.236,176.581,123.821,85.2457,57.9582,39.0736,26.193,17.4919,11.6518,7.74845,5.14697,194.962,537.33,1005.4,1600.04,2292.33,3023.99,3725.62,4341.1,4841.91,5225.98,5507.74,5707.93,5847.03,5942.19,6006.62,6049.93,6078.91,6098.24,6111.11,6119.66,5436.2,7676.7,10379.1,13029.3,14965.1,15601.6,14777.6,12833.5,10364.5,7906.59,5779.8,4097.16,2842.33,1942.66,1314.37,883.211,590.771,393.951,262.166,174.23
30682.1,1.57542e-07,0.670943,1,1,0,-30680.2,1.01827,0.192053,11.1256,0.387111,9593.87,9162.78,8597.84,7915.66,7169.54,6434.61,5779.13,5242.02,4830.03,4528.78,4315.68,4168.25,4067.72,3999.85,3954.3,3923.87,3903.59,3890.11,3881.15,3875.2,211.167,299.894,396.765,484.294,538.134,541.405,495.255,416.881,328.057,245.236,176.581,123.821,85.2457,57.9582,39.0736,26.193,17.4919,11.6518,7.74845,5.14697,194.962,537.33,1005.4,1600.04,2292.33,3023.99,3725.62,4341.1,4841.91,5225.98,5507.74,5707.93,5847.03,5942.19,6006.62,6049.93,6078.91,6098.24,6111.11,6119.66,5436.2,7676.7,10379.1,13029.3,14965.1,15601.6,14777.6,12833.5,10364.5,7906.59,5779.8,4097.16,2842.33,1942.66,1314.37,883.211,590.771,393.951,262.166,174.23
30682.1,0,1.5667,0,1,1,-30681,1.01827,0.192053,11.1256,0.387111,9593.87,9162.78,8597.84,7915.66,7169.54,6434.61,5779.13,5242.02,4830.03,4528.78,4315.68,4168.25,4067.72,3999.85,3954.3,3923.87,3903.59,3890.11,3881.15,3875.2,211.167,299.894,396.765,484.294,538.134,541.405,495.255,416.881,328.057,245.236,176.581,123.821,85.2457,57.9582,39.0736,26.193,17.4919,11.6518,7.74845,5.14697,194.962,537.33,1005.4,1600.04,2292.33,3023.99,3725.62,4341.1,4841.91,5225.98,5507.74,5707.93,5847.03,5942.19,6006.62,6049.93,6078.91,6098.24,6111.11,6119.66,5436.2,7676.7,10379.1,13029.3,14965.1,15601.6,14777.6,12833.5,10364.5,7906.59,5779.8,4097.16,2842.33,1942.66,1314.37,883.211,590.771,393.951,262.166,174.23
30681.1,0.956656,0.154475,4,15,0,-30679.4,1.0094,0.199046,11.3011,0.387695,9598.67,9181.18,8645.1,8007.46,7315.29,6632.87,6018.96,5508.71,5110.5,4813.93,4600.28,4449.85,4345.56,4274.01,4225.27,4192.22,4169.87,4154.8,4144.65,4137.82,204.088,282.991,366.505,439.986,484.018,485.695,446.211,379.241,302.381,229.459,167.845,119.574,83.6167,57.7233,39.4974,26.8638,18.1967,12.2919,8.28769,5.58089,197.242,535.831,988.392,1552.56,2200.7,2881.44,3534.83,4112.05,4587.12,4956.61,5231.88,5430.58,5570.82,5668.27,5735.23,5780.92,5811.93,5832.91,5847.06,5856.6,5370.66,7405.4,9792.83,12071.7,13695.8,14204,13477.6,11793.5,9636.57,7455.97,5534.63,3985.5,2808.43,1949.16,1338.66,912.788,619.36,418.866,282.64,190.429
30683.4,1,0.143337,3,7,0,-30680.8,1.00163,0.20059,11.4531,0.385259,9598.78,9177.6,8634.49,7986.83,7283.45,6591.18,5970.63,5457.38,5059.03,4764.05,4552.74,4404.77,4302.73,4233.08,4185.86,4153.99,4132.55,4118.15,4108.49,4102.03,203.462,283.546,368.687,443.645,488.2,489.025,447.672,378.65,300.242,226.515,164.733,116.696,81.1619,55.7368,37.9467,25.6837,17.3149,11.642,7.81369,5.23799,197.762,538.853,996.82,1569.53,2228.35,2919.8,3581.7,4163.97,4640.73,5009.44,5282.52,5478.53,5616.11,5711.18,5776.2,5820.33,5850.14,5870.21,5883.69,5892.74,5444.93,7549.86,10028.4,12399.8,14084.9,14595.5,13811.9,12036.4,9785.44,7529.49,5557.68,3979.77,2789.18,1925.65,1315.83,892.825,602.925,405.849,272.6,182.834
30684.3,0.981181,0.192262,5,31,0,-30681.6,1.0142,0.197933,11.3598,0.389652,9596.32,9171.79,8622.05,7964.57,7249.65,6546.45,5917.52,5399.08,4998.29,4702.72,4491.82,4344.7,4243.59,4174.81,4128.32,4097.04,4076.06,4062.01,4052.61,4046.34,206.177,288.757,377.167,455.432,502.201,503.287,460.284,388.518,307.222,231.063,167.497,118.271,81.9965,56.1362,38.1039,25.7146,17.2861,11.5899,7.75713,5.18577,197.503,539.456,1000.78,1580,2248.15,2950.26,3622.2,4212.4,4694.48,5066.22,5340.68,5537.03,5674.41,5769.06,5833.58,5877.24,5906.66,5926.4,5939.63,5948.48,5407.86,7536.81,10056.5,12478.9,14206.2,14730.8,13928.4,12113.6,9820.76,7532.42,5541.11,3954.52,2762.33,1901.03,1295,876.059,589.878,395.934,265.194,177.375
