# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = sir_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = sir.data.R
# init = 2 (Default)
# random
#   seed = 5069125
# output
#   file = mpi.0.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta,gamma,xi,delta,y.1.1,y.2.1,y.3.1,y.4.1,y.5.1,y.6.1,y.7.1,y.8.1,y.9.1,y.10.1,y.11.1,y.12.1,y.13.1,y.14.1,y.15.1,y.16.1,y.17.1,y.18.1,y.19.1,y.20.1,y.1.2,y.2.2,y.3.2,y.4.2,y.5.2,y.6.2,y.7.2,y.8.2,y.9.2,y.10.2,y.11.2,y.12.2,y.13.2,y.14.2,y.15.2,y.16.2,y.17.2,y.18.2,y.19.2,y.20.2,y.1.3,y.2.3,y.3.3,y.4.3,y.5.3,y.6.3,y.7.3,y.8.3,y.9.3,y.10.3,y.11.3,y.12.3,y.13.3,y.14.3,y.15.3,y.16.3,y.17.3,y.18.3,y.19.3,y.20.3,y.1.4,y.2.4,y.3.4,y.4.4,y.5.4,y.6.4,y.7.4,y.8.4,y.9.4,y.10.4,y.11.4,y.12.4,y.13.4,y.14.4,y.15.4,y.16.4,y.17.4,y.18.4,y.19.4,y.20.4
30685.1,1,0.491724,3,7,0,-30682.8,1.00515,0.202314,10.8649,0.361869,9585.18,9148.6,8588.73,7925.33,7210.04,6511.22,5889.15,5377.75,4982.81,4691.53,4483.54,4338.26,4238.29,4170.18,4124.08,4093.01,4072.14,4058.14,4048.77,4042.5,209.987,291.857,377.518,451.356,493.08,490.19,445.494,374.362,295.196,221.685,160.614,113.43,78.6902,53.9237,36.6442,24.7612,16.6679,11.1912,7.50114,5.022,204.837,559.547,1033.75,1623.31,2296.88,2998.59,3665.35,4247.88,4721.99,5086.78,5355.85,5548.31,5683.02,5775.9,5839.28,5882.23,5911.19,5930.67,5943.73,5952.48,5651.83,7805.07,10329.4,12714.6,14369.1,14810.9,13943.9,12094.9,9793.49,7510,5527.4,3948.48,2761.46,1903.03,1298.23,879.548,593.12,398.712,267.46,179.16
30684.4,0.326387,0.779307,2,5,0,-30682.7,0.970248,0.206121,10.5361,0.329776,9581.1,9135.56,8565.31,7890.68,7164.4,6455.87,5825.95,5308.64,4909.51,4615.38,4405.5,4259.01,4158.27,4089.68,4043.28,4012.04,3991.06,3977,3967.59,3961.3,210.923,293.234,378.553,451.571,492.119,488.022,442.453,370.969,291.927,218.84,158.31,111.656,77.3712,52.967,35.962,24.2805,16.332,10.9578,7.33963,4.91058,207.977,571.21,1056.13,1657.74,2343.48,3056.11,3731.6,4320.39,4798.56,5165.78,5436.19,5629.34,5764.36,5857.36,5920.76,5963.68,5992.61,6012.05,6025.07,6033.79,5991.33,8258.13,10927.2,13453.2,15212.2,15693.5,14790.4,12842.7,10408.3,7986.64,5880.35,4201.05,2937.79,2023.99,1380.21,934.653,629.949,423.232,283.743,189.954
30683.4,0.950957,0.276587,3,15,0,-30681.1,1.01816,0.204649,10.0795,0.338025,9568.54,9119.13,8551.92,7889.23,7182.73,6497.67,5889.92,5390.17,5003.1,4716.27,4510.3,4365.55,4265.3,4196.56,4149.74,4117.99,4096.52,4082.03,4072.27,4065.7,217.334,297.914,379.439,447.218,482.82,475.969,430.541,361.323,285.309,214.972,156.467,111.095,77.5193,53.4434,36.5421,24.8457,16.8289,11.3694,7.66774,5.1652,214.126,582.956,1068.64,1663.56,2334.45,3026.36,3679.54,4248.5,4711.59,5068.76,5333.23,5523.36,5657.18,5749.99,5813.72,5857.17,5886.65,5906.6,5920.06,5929.14,5809.68,7895.02,10300.9,12516.5,13996.5,14322.3,13434.9,11650,9455.56,7281.57,5388.24,3872.4,2725.52,1890.45,1298.03,885.098,600.681,406.354,274.298,184.887
30685.4,0.941294,0.392646,3,7,0,-30681.5,1.02217,0.197038,10.6631,0.36867,9583.85,9147.85,8586.95,7920.18,7199.13,6493.03,5863.45,5345.38,4945.1,4649.82,4438.97,4291.69,4190.33,4121.27,4074.52,4043.01,4021.83,4007.63,3998.12,3991.75,213.467,297.688,386.573,464.124,509.161,508.159,463.398,390.498,308.6,232.146,168.413,119.055,82.6559,56.6756,38.5333,26.0485,17.5408,11.7811,7.89883,5.28973,202.687,554.465,1026.48,1615.7,2291.71,2998.81,3673.15,4264.12,4746.3,5118.03,5392.62,5589.26,5727.01,5822.06,5886.95,5930.95,5960.63,5980.59,5993.99,6002.96,5542.83,7675.87,10193.1,12592.4,14282.4,14770.8,13946.5,12125.9,9836.8,7553.98,5565.83,3979.27,2784.83,1920.15,1310.48,888.192,599.15,402.89,270.34,181.139
30684,0.936732,0.543472,3,7,0,-30683.9,1.00635,0.198981,11.608,0.392241,9599.33,9175.2,8623.69,7962.05,7241.37,6532.43,5899.22,5378.53,4977.26,4682.34,4472.66,4326.89,4227.06,4159.37,4113.77,4083.19,4062.74,4049.09,4039.99,4033.93,204.165,287.14,376.512,455.959,503.557,504.662,460.917,388.113,305.952,229.314,165.633,116.536,80.5092,54.9288,37.1596,24.9955,16.7489,11.1943,7.46905,4.97781,196.506,537.657,999.794,1582,2255.07,2962.91,3639.87,4233.36,4716.79,5088.34,5361.71,5556.57,5692.43,5785.7,5849.07,5891.81,5920.51,5939.71,5952.54,5961.09,5428.46,7602.46,10184.3,12676.3,14457.1,14996,14163.9,12290.9,9934.62,7593.49,5565.73,3957.56,2754.51,1889,1282.41,864.668,580.321,388.28,259.253,172.864
30684,3.01669e-06,0.741958,2,3,0,-30679.1,1.00635,0.198981,11.608,0.392241,9599.33,9175.2,8623.69,7962.05,7241.37,6532.43,5899.22,5378.53,4977.26,4682.34,4472.66,4326.89,4227.06,4159.37,4113.77,4083.19,4062.74,4049.09,4039.99,4033.93,204.165,287.14,376.512,455.959,503.557,504.662,460.917,388.113,305.952,229.314,165.633,116.536,80.5092,54.9288,37.1596,24.9955,16.7489,11.1943,7.46905,4.97781,196.506,537.657,999.794,1582,2255.07,2962.91,3639.87,4233.36,4716.79,5088.34,5361.71,5556.57,5692.43,5785.7,5849.07,5891.81,5920.51,5939.71,5952.54,5961.09,5428.46,7602.46,10184.3,12676.3,14457.1,14996,14163.9,12290.9,9934.62,7593.49,5565.73,3957.56,2754.51,1889,1282.41,864.668,580.321,388.28,259.253,172.864
30684,0.986853,0.133169,5,31,0,-30682.7,0.998673,0.206433,9.90823,0.320433,9565.59,9108.84,8531.53,7856.45,7136.82,6439.84,5822.75,5316.64,4925.77,4637,4430.22,4285.31,4185.23,4116.77,4070.26,4038.79,4017.57,4003.28,3993.68,3987.22,218.486,300.461,383.246,451.973,487.744,480.125,433.299,362.59,285.402,214.345,155.516,110.085,76.593,52.6602,35.9124,24.3561,16.457,11.0917,7.46295,5.01566,215.927,590.704,1085.22,1691.58,2375.43,3080.03,3743.95,4320.77,4788.82,5148.66,5414.26,5604.6,5738.18,5830.57,5893.83,5936.85,5965.97,5985.63,5998.86,6007.76,6019.91,8197.93,10725.1,13062.2,14631.4,14985.6,14058.6,12183.2,9876.05,7592.59,5607.24,4021.05,2823.72,1954.02,1338.55,910.599,616.556,416.133,280.257,188.474
30685,0.989528,0.20336,3,7,0,-30683.5,1.00179,0.203893,10.6225,0.350319,9580.58,9139.78,8577.36,7913.84,7200.87,6505.84,5887.69,5379.37,4986.38,4696.08,4488.4,4343.06,4242.85,4174.44,4128.05,4096.72,4075.64,4061.47,4051.97,4045.6,211.639,292.889,376.969,448.629,488.236,484.051,439.23,368.915,291.001,218.74,158.693,112.25,78.005,53.5499,36.4567,24.6798,16.6438,11.1956,7.51781,5.04237,207.784,567.326,1045.67,1637.53,2310.9,3010.1,3673.08,4251.72,4722.62,5085.18,5352.91,5544.69,5679.14,5772.01,5835.5,5878.6,5907.72,5927.33,5940.51,5949.36,5746.65,7895.02,10402.5,12754.6,14369.7,14782,13905.2,12064,9778.17,7509.65,5537.19,3963.23,2777.35,1917.83,1310.92,889.889,601.249,404.944,272.15,182.641
30685.1,0.96663,0.31082,3,15,0,-30683.7,1.00391,0.19791,10.8327,0.365111,9588.33,9154.3,8593.87,7925.32,7200.22,6488.68,5853.55,5330.81,4927.16,4629.71,4417.59,4269.66,4168.01,4098.87,4052.15,4020.71,3999.62,3985.49,3976.05,3969.74,210.903,295.171,384.648,463.313,509.634,509.578,465.129,391.992,309.598,232.647,168.543,118.961,82.4538,56.4408,38.3077,25.8515,17.3783,11.652,7.79907,5.21411,200.766,550.524,1021.48,1611.37,2290.14,3001.74,3681.32,4277.19,4763.24,5137.64,5413.87,5611.38,5749.53,5844.69,5909.55,5953.44,5983.01,6002.85,6016.15,6025.05,5604.87,7789.35,10381.7,12871,14644.4,15182.8,14358.7,12493.6,10134.9,7778.09,5724.96,4087.6,2856.35,1966.3,1339.77,906.512,610.476,409.811,274.52,183.631
30684,0.674764,0.450327,3,7,0,-30682.3,1.0504,0.194816,10.7513,0.386478,9582.33,9145.96,8583.15,7913.32,7189.1,6480.99,5851.25,5334.67,4936.88,4644.38,4436.13,4291.07,4191.49,4123.78,4078.05,4047.29,4026.66,4012.85,4003.61,3997.45,215.09,300.65,391.452,470.786,516.762,515.452,469.349,394.689,311.171,233.504,168.988,119.185,82.5627,56.4922,38.3309,25.8611,17.3815,11.6524,7.79831,5.213,202.576,553.387,1025.4,1615.9,2294.14,3003.56,3679.4,4270.64,4751.95,5122.11,5394.88,5589.75,5725.95,5819.72,5883.62,5926.85,5955.96,5975.5,5988.59,5997.34,5386.49,7487.3,9963.02,12319.4,13966.9,14419.6,13577.3,11764.8,9509.26,7276.52,5343.6,3808.83,2658.25,1828.29,1244.93,841.949,566.802,380.394,254.762,170.386
30683.7,0.681503,0.350537,3,7,0,-30680.3,0.984243,0.205438,11.0317,0.357008,9590.9,9161.23,8612.61,7964.02,7264.6,6579.48,5966.74,5460.01,5066.15,4773.78,4563.73,4416.18,4314.1,4244.2,4196.67,4164.49,4142.77,4128.15,4118.31,4111.7,205.37,283.826,365.391,435.54,475.384,473.212,431.415,364.132,288.598,217.895,158.714,112.672,78.555,54.0895,36.9268,25.0639,16.9452,11.426,7.69066,5.17026,203.729,554.94,1022,1600.44,2260.02,2947.31,3601.84,4175.86,4645.26,5008.33,5277.55,5471.15,5607.34,5701.71,5766.41,5810.45,5840.28,5860.43,5874,5883.13,5693.28,7815.5,10292.6,12627.5,14252.7,14704.6,13883.8,12095,9844.38,7591.02,5618.31,4035.29,2836.92,1964.77,1346.74,916.605,620.857,419.166,282.375,189.943
30682.4,0.989298,0.277488,3,7,0,-30681.5,0.941591,0.209271,11.3811,0.344342,9599.63,9173.42,8626.3,7976.06,7271.5,6578.73,5957.61,5443.32,5043.56,4747.05,4534.32,4385.15,4282.16,4211.8,4164.05,4131.81,4110.1,4095.51,4085.73,4079.17,199.537,277.176,358.518,429.257,470.299,469.425,428.593,361.848,286.583,216.063,157.081,111.269,77.3954,53.1625,36.2053,24.514,16.533,11.1209,7.46722,5.00796,200.83,549.407,1015.18,1594.68,2258.2,2951.84,3613.8,4194.83,4669.86,5036.89,5308.6,5503.58,5640.44,5735.04,5799.74,5843.68,5873.37,5893.37,5906.81,5915.82,5883.3,8115.84,10745.1,13254.2,15036.5,15580.7,14758.9,12883.3,10494.8,8091.37,5983.13,4291.04,3011.19,2081.16,1423.37,966.537,653.145,439.922,295.653,198.401
30683.7,0.994488,0.419191,3,15,0,-30682.1,1.08644,0.188843,9.57567,0.364866,9561.42,9110.7,8535.76,7857.67,7129.59,6420.62,5790.85,5273.56,4873.92,4578.74,4367.47,4219.46,4117.24,4047.33,3999.81,3967.65,3945.95,3931.34,3921.5,3914.9,229.769,318.6,411.038,490.556,535.593,532.902,485.402,409.301,324.131,244.585,178.104,126.429,88.1568,60.7157,41.4644,28.1548,19.0431,12.8465,8.65088,5.81862,208.81,570.7,1053.21,1651.77,2334.82,3046.48,3723.75,4317.14,4801.95,5176.67,5454.43,5654.11,5794.6,5891.96,5958.72,6004.19,6035,6055.82,6069.84,6079.29,5433.34,7462.8,9847.14,12093.4,13649.6,14069.5,13264.4,11536.1,9375.1,7220.39,5339.51,3833.17,2694.27,1866,1279.26,870.922,590.123,398.579,268.625,180.777
30683.1,0.049075,0.63728,3,7,0,-30680.5,1.04013,0.198642,10.1093,0.351607,9567.09,9113.1,8532.8,7848.41,7115.1,6403.95,5775.75,5263.05,4869.64,4581.05,4375.89,4233.12,4135.18,4068.62,4023.67,3993.45,3973.18,3959.61,3950.54,3944.48,221.553,307.951,397.473,473.482,514.697,508.72,459.541,383.932,301.165,225.148,162.498,114.386,79.1311,54.0929,36.6786,24.7347,16.6189,11.1384,7.45296,4.98143,211.36,578.946,1069.72,1678.11,2370.2,3087.32,3764.71,4353.02,4829.2,5193.81,5461.61,5652.49,5785.69,5877.29,5939.65,5981.82,6010.2,6029.25,6042.01,6050.54,5701.45,7863.19,10394.2,12764.1,14373.9,14750.4,13819.7,11929.4,9615.96,7344.22,5386.38,3835.98,2675.6,1839.47,1252.17,846.666,569.884,382.413,256.088,171.257
30683.3,0.993263,0.13632,5,31,0,-30680.3,1.01649,0.197486,11.4723,0.392242,9595.28,9165.62,8605.35,7932.25,7199.42,6480.1,5839.97,5315.96,4914.05,4620.05,4411.95,4267.86,4169.56,4103.14,4058.55,4028.75,4008.87,3995.65,3986.86,3981.02,207.17,292.519,384.745,466.762,515.593,516.008,470.014,394.373,309.656,231.148,166.295,116.556,80.231,54.5499,36.7812,24.6619,16.4741,10.9773,7.30236,4.85237,197.55,541.857,1009.91,1600.98,2284.99,3003.89,3690.02,4289.67,4776.29,5148.8,5421.76,5615.58,5750.21,5842.31,5904.66,5946.59,5974.65,5993.37,6005.84,6014.13,5436.86,7644.84,10275.5,12818.2,14629.7,15162.5,14289.5,12360.2,9952.92,7577.11,5531.59,3918.11,2716.99,1856.72,1256.26,844.295,564.87,376.785,250.822,166.746
30683.4,1,0.206998,4,15,0,-30682.8,0.978211,0.20567,10.2683,0.323242,9574.15,9120.56,8540.48,7855.32,7119.59,6404.24,5770.62,5252.23,4853.67,4560.87,4352.51,4207.43,4107.88,4040.22,3994.54,3963.83,3943.24,3929.47,3920.26,3914.11,214.902,298.996,385.801,459.573,499.698,494.068,446.433,373.024,292.584,218.676,157.767,111.006,76.7552,52.4424,35.5414,23.9557,16.0874,10.7769,7.20746,4.81497,210.946,580.439,1073.72,1685.11,2380.71,3101.69,3782.95,4374.74,4853.75,5220.46,5489.72,5681.56,5815.37,5907.33,5969.92,6012.21,6040.67,6059.76,6072.53,6081.07,6057.05,8350.9,11051.9,13599.8,15358.8,15814.5,14869.3,12878,10409.8,7967.79,5852.73,4172.26,2911.8,2002.34,1363.06,921.5,620.091,415.964,278.447,186.132
30683.5,0.878473,0.317289,3,7,0,-30678.9,1.03638,0.194665,10.7407,0.377892,9582.32,9141.87,8570.76,7888.28,7148.8,6425.83,5784.22,5259.81,4857.8,4563.64,4355.23,4210.74,4112.02,4045.2,4000.26,3970.16,3950.06,3936.66,3927.73,3921.79,215.641,303.389,397.166,479.638,527.717,526.552,478.718,401.367,315.195,235.478,169.63,119.083,82.1156,55.9359,37.7884,25.3867,16.9916,11.3443,7.56131,5.03428,202.041,554.737,1032.07,1632.08,2323.48,3047.62,3737.06,4338.82,4827,5200.88,5475.14,5670.17,5805.87,5898.86,5961.95,6004.45,6032.95,6052,6064.71,6073.17,5495,7684.89,10287.9,12786.1,14548.6,15047.2,14167.1,12255.2,9877.2,7530.47,5507.49,3908.81,2716.16,1860.04,1261.13,849.315,569.388,380.566,253.846,169.091
30684.7,0.999423,0.377976,3,15,0,-30683,0.990954,0.199369,10.8491,0.357793,9589.05,9154.08,8592.25,7921.85,7194.6,6480.92,5843.94,5319.82,4915.25,4617.25,4404.85,4256.8,4155.14,4086.03,4039.35,4007.96,3986.92,3972.84,3963.43,3957.14,209.961,294.029,383.217,461.59,507.648,507.402,462.886,389.832,307.654,231,167.215,117.931,81.6781,55.869,37.893,25.5542,17.167,11.5029,7.69429,5.14079,200.986,551.895,1024.53,1616.56,2297.75,3011.68,3693.17,4290.35,4777.1,5151.75,5427.94,5625.27,5763.18,5858.1,5922.76,5966.48,5995.91,6015.66,6028.88,6037.72,5690.52,7910.55,10548.9,13085.5,14895.9,15449.7,14614.8,12717.4,10315.4,7914.56,5823.17,4155.74,2902.4,1996.86,1359.77,919.48,618.826,415.158,277.929,185.795
30684.7,0.0116611,0.574341,2,3,0,-30681.4,0.990954,0.199369,10.8491,0.357793,9589.05,9154.08,8592.25,7921.85,7194.6,6480.92,5843.94,5319.82,4915.25,4617.25,4404.85,4256.8,4155.14,4086.03,4039.35,4007.96,3986.92,3972.84,3963.43,3957.14,209.961,294.029,383.217,461.59,507.648,507.402,462.886,389.832,307.654,231,167.215,117.931,81.6781,55.869,37.893,25.5542,17.167,11.5029,7.69429,5.14079,200.986,551.895,1024.53,1616.56,2297.75,3011.68,3693.17,4290.35,4777.1,5151.75,5427.94,5625.27,5763.18,5858.1,5922.76,5966.48,5995.91,6015.66,6028.88,6037.72,5690.52,7910.55,10548.9,13085.5,14895.9,15449.7,14614.8,12717.4,10315.4,7914.56,5823.17,4155.74,2902.4,1996.86,1359.77,919.48,618.826,415.158,277.929,185.795
30684.7,0.991762,0.118488,4,15,0,-30683.8,0.996247,0.200465,10.4473,0.343826,9579.55,9134.64,8562.87,7884.15,7151.79,6436.6,5800.88,5279.41,4877.76,4582.34,4371.95,4225.37,4124.74,4056.33,4010.12,3979.05,3958.21,3944.27,3934.95,3928.72,214.511,299.443,388.412,465.388,509.075,506.254,459.811,385.874,303.719,227.612,164.55,115.957,80.2715,54.8932,37.2279,25.1062,16.8677,11.304,7.56261,5.05383,205.935,565.918,1048.72,1650.46,2339.13,3057.15,3739.31,4334.71,4818.52,5190.05,5463.5,5658.67,5794.99,5888.78,5952.65,5995.84,6024.92,6044.43,6057.49,6066.23,5813.14,8047.01,10690.1,13206.8,14973.1,15471.8,14590,12665.2,10255.4,7859.52,5778.61,4122.35,2878.59,1980.42,1348.66,912.09,613.956,411.972,275.855,184.45
30684.6,0.991405,0.177557,4,31,0,-30683.2,0.970337,0.209605,10.6364,0.329219,9579.68,9132.32,8561.63,7888.96,7167.37,6465.65,5843.35,5333.21,4940.06,4650.53,4444.02,4299.91,4200.81,4133.35,4087.71,4056.98,4036.35,4022.52,4013.27,4007.08,209.687,290.51,373.604,443.795,481.564,475.613,429.673,359.212,282.046,211.085,152.521,107.484,74.4379,50.9391,34.576,23.3404,15.6977,10.5314,7.05358,4.71901,210.631,577.174,1064.76,1667.25,2351.07,3058.74,3726.98,4307.58,4777.89,5138.38,5403.46,5592.61,5724.75,5815.71,5877.71,5919.68,5947.95,5966.95,5979.68,5988.2,6024.15,8282.05,10920,13390.9,15078.7,15492.8,14548,12593.5,10181.5,7798.16,5733.83,4092.43,2859.89,1969.4,1342.56,908.959,612.54,411.494,275.854,184.664
30684.1,0.914818,0.264806,3,7,0,-30682.3,0.980095,0.207177,10.244,0.32546,9576.2,9130.81,8566.99,7905.73,7197.74,6508.26,5894.16,5387.51,4994.07,4701.98,4491.94,4344.21,4241.83,4171.6,4123.76,4091.3,4069.36,4054.56,4044.58,4037.86,212.56,292.18,373.131,441.189,477.975,472.822,429.022,360.97,285.591,215.491,157,111.547,77.8679,53.6978,36.7215,24.9695,16.9131,11.4262,7.70572,5.19052,211.242,577.009,1059.88,1653.08,2324.28,3018.91,3676.82,4251.52,4720.34,5082.53,5351.06,5544.25,5680.3,5774.7,5839.52,5883.73,5913.72,5934.02,5947.72,5956.95,5970.94,8129.91,10640.6,12980.2,14580.9,14991.7,14128,12301.7,10018.8,7736.22,5736.27,4128.53,2908.75,2018.92,1386.86,945.93,642.07,434.389,293.231,197.646
30682.3,0.97819,0.337816,3,15,0,-30682.2,1.07129,0.186905,11.1003,0.422761,9595.3,9175.75,8629.02,7970.98,7251.1,6539.3,5900.07,5371.56,4962.09,4659.6,4443.44,4292.4,4188.45,4117.6,4069.63,4037.29,4015.56,4000.98,3991.21,3984.67,212.096,298.66,393.071,478.653,532.472,538.245,496.195,421.793,335.562,253.68,184.698,130.907,91.0547,62.5196,42.5494,28.7853,19.3953,13.0329,8.74173,5.85629,192.604,525.595,977.906,1550.37,2216.43,2922.45,3603.74,4206.65,4702.35,5086.72,5371.86,5576.69,5720.5,5819.88,5887.82,5933.92,5965.04,5985.99,6000.05,6009.47,5040.83,7066.51,9484.58,11843.5,13569.3,14156.1,13458.7,11761.3,9574.73,7370.29,5439.24,3893.09,2726.7,1881.21,1284.53,870.953,587.729,395.336,265.35,177.846
30683.8,0.960298,0.48733,3,7,0,-30681.7,0.974469,0.212573,10.5001,0.323923,9574.94,9124.26,8553.51,7885.2,7172.14,6481.22,5869.51,5368.04,4981.08,4695.51,4491.3,4348.42,4249.9,4182.63,4137,4106.2,4085.45,4071.52,4062.16,4055.89,210.399,289.437,369.445,435.766,470.017,462.13,416.336,347.655,273.007,204.541,148.046,104.552,72.5791,49.7915,33.8842,22.9333,15.4644,10.4021,6.98534,4.68562,214.665,586.308,1077.05,1679.04,2357.84,3056.65,3714.16,4284.3,4745.91,5099.95,5360.65,5547.03,5677.53,5767.58,5829.11,5870.87,5899.08,5918.08,5930.85,5939.42,6069.84,8285.95,10847.8,13212.9,14791.6,15130.3,14167.5,12249,9903.82,7593.71,5593.32,4000.87,2802.72,1935,1322.58,897.816,606.644,408.618,274.652,184.344
30683.8,0.00783099,0.67627,2,7,1,-30682.4,0.974469,0.212573,10.5001,0.323923,9574.94,9124.26,8553.51,7885.2,7172.14,6481.22,5869.51,5368.04,4981.08,4695.51,4491.3,4348.42,4249.9,4182.63,4137,4106.2,4085.45,4071.52,4062.16,4055.89,210.399,289.437,369.445,435.766,470.017,462.13,416.336,347.655,273.007,204.541,148.046,104.552,72.5791,49.7915,33.8842,22.9333,15.4644,10.4021,6.98534,4.68562,214.665,586.308,1077.05,1679.04,2357.84,3056.65,3714.16,4284.3,4745.91,5099.95,5360.65,5547.03,5677.53,5767.58,5829.11,5870.87,5899.08,5918.08,5930.85,5939.42,6069.84,8285.95,10847.8,13212.9,14791.6,15130.3,14167.5,12249,9903.82,7593.71,5593.32,4000.87,2802.72,1935,1322.58,897.816,606.644,408.618,274.652,184.344
30680.9,0.992294,0.144746,4,15,0,-30680,1.02319,0.193807,12.2408,0.429952,9611.03,9198.43,8654.69,7994.46,7268.12,6548.61,5903.65,5372.98,4964.61,4665.33,4453.27,4306.38,4206.16,4138.46,4093.02,4062.65,4042.41,4028.94,4020,4014.06,200.36,285.046,378.803,464.667,518.97,524.666,481.994,407.136,321.252,240.625,173.506,121.783,83.8985,57.0672,38.4839,25.8023,17.2329,11.4799,7.6344,5.07126,188.611,516.527,966.503,1540.87,2212.91,2926.72,3614.35,4219.89,4714.14,5094.05,5373.23,5571.83,5709.94,5804.47,5868.5,5911.55,5940.36,5959.58,5972.37,5980.87,5143.84,7301.84,9897.28,12454.3,14334.4,14967.1,14189.7,12327.6,9956.09,7593.58,5549.54,3932.94,2727.8,1864.06,1261.01,847.269,566.682,377.861,251.445,167.096
30684,0.999794,0.214334,3,7,0,-30680.8,1.00712,0.200251,11.5569,0.390066,9598.14,9174.17,8625.14,7968.69,7255.34,6554.28,5927.88,5412.09,5013.76,4720.32,4511.16,4365.39,4265.32,4197.31,4151.39,4120.53,4099.85,4086.01,4076.77,4070.6,204.012,285.684,373.026,450.101,495.758,496.099,452.946,381.651,301.267,226.21,163.727,115.445,79.9309,54.6542,37.0545,24.9784,16.773,11.234,7.51116,5.01623,197.85,540.143,1001.84,1581.2,2248.9,2949.62,3619.17,4206.26,4684.97,5053.47,5325.12,5519.17,5654.75,5748.04,5811.55,5854.49,5883.38,5902.75,5915.72,5924.38,5435.68,7578.84,10110.2,12537.8,14258.7,14764.8,13937.9,12100.5,9792.91,7498.31,5507.23,3924.53,2737.63,1881.62,1280.23,865.077,581.843,390.124,261.03,174.41
30684.6,0.972627,0.320832,4,15,0,-30683.4,1.02155,0.199792,10.9618,0.375311,9586.05,9151.11,8591.41,7926.45,7208.24,6506.18,5881.5,5368.59,4973.15,4682.05,4474.58,4329.94,4230.58,4162.99,4117.31,4086.58,4065.96,4052.16,4042.93,4036.76,210.648,293.686,381.259,457.262,500.724,498.52,453.322,380.874,300.117,225.142,162.915,114.899,79.5968,54.4675,36.9612,24.9402,16.765,11.2408,7.52395,5.03038,203.299,555.202,1027.33,1616.29,2291.03,2995.3,3665.18,4250.54,4726.73,5092.81,5362.5,5555.16,5689.83,5782.54,5845.72,5888.48,5917.27,5936.6,5949.55,5958.21,5526.25,7661.67,10170.3,12549.1,14204,14648.9,13786,11944.7,9656.46,7391.49,5429.97,3871.72,2702.98,1859.58,1266.55,856.759,576.89,387.238,259.394,173.514
30682.8,0.658498,0.453969,3,7,0,-30682.4,0.982384,0.202685,10.5126,0.335743,9579.2,9129.67,8550.23,7861.27,7117.83,6393.06,5750.84,5226.2,4823.92,4529.4,4320.61,4175.79,4076.78,4009.75,3964.66,3934.45,3914.26,3900.81,3891.84,3885.88,213.853,299.713,389.816,467.686,511.406,507.533,459.389,383.836,300.651,224.193,161.287,113.123,77.9585,53.0828,35.8517,24.0819,16.1168,10.7598,7.17164,4.77487,206.952,570.62,1059.95,1671.05,2370.76,3099.41,3789.77,4389.97,4875.43,5246.4,5518.1,5711.09,5845.26,5937.17,5999.49,6041.47,6069.62,6088.43,6100.98,6109.34,5945.82,8264.73,11017.9,13645.1,15486.3,15994.4,15053.9,13028.2,10509.5,8020.51,5871.33,4170.26,2899.6,1986.56,1347.37,907.621,608.591,406.825,271.392,180.796
30684.8,0.985293,0.349947,4,15,0,-30681.9,1.02755,0.19925,10.5873,0.366171,9580.3,9142.21,8581.91,7919.46,7206.29,6510.04,5890.19,5380.18,4985.78,4694.39,4485.92,4340.01,4239.39,4170.69,4124.08,4092.61,4071.42,4057.18,4047.62,4041.21,213.931,296.601,382.836,456.99,498.836,495.957,451.158,379.735,300.054,225.861,164.042,116.137,80.7657,55.4789,37.7897,25.594,17.2674,11.6196,7.80536,5.23706,205.766,561.19,1035.26,1623.55,2294.88,2994,3658.65,4240.08,4714.16,5079.75,5350.04,5543.85,5679.84,5773.84,5838.13,5881.8,5911.31,5931.2,5944.58,5953.55,5559.52,7655.2,10106.1,12414.2,14009.4,14430.8,13588.7,11797.8,9567.38,7350.64,5421.76,3881.82,2721.15,1879.6,1285.2,872.704,589.827,397.378,267.151,179.343
